Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T05:30:01.866874Z,6782.8,182.7,4.92,1.58,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T05:15:01.728607Z,6782.8,223.7,5.34,0.80,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T05:00:01.494380Z,6782.8,394.4,3.37,0.61,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T04:45:01.723872Z,6782.8,173.3,4.50,1.66,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T04:30:01.842520Z,6782.8,171.6,3.71,2.33,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T04:15:02.382941Z,6782.8,187.0,5.39,2.33,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T04:00:01.471911Z,6782.8,174.1,4.95,1.66,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T03:45:02.081163Z,6782.8,172.9,4.77,1.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T03:30:02.097881Z,6782.8,172.0,5.84,2.36,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T03:15:01.543719Z,6782.8,173.2,4.33,1.60,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T03:00:01.532938Z,6782.8,174.7,3.99,2.40,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T02:45:02.195732Z,6782.8,169.4,6.26,1.50,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T02:30:01.936616Z,6782.8,173.3,1.97,2.11,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T02:15:02.141495Z,6782.8,173.1,2.22,1.67,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T02:00:01.737920Z,6782.8,173.0,3.41,1.67,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T01:45:01.898169Z,6782.8,166.0,4.06,1.66,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T01:30:01.752927Z,6782.8,176.1,6.14,2.38,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T01:15:02.331205Z,6782.8,163.8,4.95,2.31,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T01:00:02.428900Z,6782.8,167.0,2.61,2.52,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T00:45:01.831434Z,6782.8,173.6,2.52,1.54,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T00:30:01.946373Z,6782.8,172.1,4.78,1.61,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T00:15:02.371003Z,6782.8,166.9,2.73,1.65,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-10T00:00:02.128419Z,6782.8,169.8,4.89,2.33,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T23:45:02.269100Z,6782.8,175.9,4.18,2.33,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T23:30:01.652483Z,6782.8,169.9,2.52,1.64,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T23:15:02.447469Z,6782.8,170.8,4.77,2.51,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T23:00:01.913553Z,6782.8,168.9,4.63,2.31,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T22:45:01.700612Z,6782.8,167.6,6.01,2.34,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T22:30:02.405982Z,6782.8,169.1,4.77,2.43,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T22:15:02.284447Z,6782.8,172.5,5.96,1.58,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T22:00:01.687817Z,6782.8,169.3,4.61,1.56,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T21:45:01.581240Z,6782.8,174.0,4.10,2.37,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T21:30:02.378633Z,6782.8,172.1,4.00,1.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T21:15:01.716449Z,6782.8,171.7,4.29,2.21,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T21:00:02.250103Z,6782.8,174.7,6.01,2.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T20:45:01.776134Z,6782.8,166.2,2.90,1.57,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T20:30:01.968812Z,6782.8,226.9,5.07,2.35,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T20:15:01.493633Z,6782.8,173.1,4.37,1.59,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T20:00:02.354382Z,6782.8,169.6,1.60,2.37,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T19:45:02.488699Z,6782.8,191.5,2.53,1.61,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T19:30:01.834617Z,6782.8,168.2,3.51,2.05,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T19:15:02.292128Z,6782.8,172.2,3.58,2.39,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T19:00:02.338909Z,6782.8,166.9,1.72,2.40,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T18:45:01.532499Z,6782.8,172.0,4.34,2.31,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T18:30:01.840601Z,6782.8,172.4,3.43,2.34,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T18:15:01.626385Z,6782.8,172.9,5.41,2.38,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T18:00:01.793017Z,6782.8,174.6,3.53,2.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T17:45:01.884594Z,6782.8,166.8,5.03,1.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T17:30:02.241946Z,6782.8,169.9,2.22,1.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T17:15:02.120063Z,6782.8,171.1,4.60,1.52,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T17:00:01.797279Z,6782.8,171.6,3.58,1.58,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T16:45:01.956533Z,6782.8,169.1,5.99,1.64,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T16:30:02.009212Z,6782.8,173.0,4.96,1.64,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T16:15:02.333568Z,6782.8,173.5,2.92,1.57,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T16:00:02.351683Z,6782.8,171.2,6.05,2.40,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T15:45:01.662092Z,6782.8,173.0,3.42,2.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T15:30:02.652124Z,6782.8,168.7,6.10,1.17,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T15:15:02.357948Z,6782.8,169.2,2.73,2.34,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T15:00:04.665679Z,6782.8,171.5,3.40,2.34,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T14:45:02.151695Z,6782.8,174.7,2.22,1.59,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T14:30:02.455075Z,6782.8,201.5,4.28,1.57,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T14:15:01.545447Z,6782.8,205.4,3.31,1.54,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T14:00:01.954736Z,6782.8,204.7,4.46,2.50,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T13:45:01.964698Z,6782.8,200.7,2.82,2.29,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T13:30:01.773920Z,6782.8,205.1,3.89,1.48,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T13:15:02.662821Z,6782.8,208.2,4.74,2.44,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T13:00:01.909049Z,6782.8,207.9,3.68,2.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T12:45:02.040213Z,6782.8,202.9,3.22,1.50,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T12:30:01.666709Z,6782.8,206.7,3.85,1.53,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T12:15:02.415024Z,6782.8,206.1,3.99,2.17,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T12:00:01.987516Z,6782.8,202.2,4.97,1.69,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T11:45:01.926691Z,6782.8,222.8,4.69,1.72,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T11:30:02.069289Z,6782.8,205.1,2.79,1.56,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T11:15:02.070414Z,6782.8,169.2,5.97,1.64,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T11:00:04.742231Z,6782.8,170.6,5.13,2.25,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T10:45:02.251112Z,6782.8,167.3,3.41,1.64,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T10:30:02.062018Z,6782.8,166.0,4.51,2.29,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T10:15:01.808758Z,6782.8,174.7,4.31,2.31,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T10:00:01.832006Z,6782.8,167.9,4.97,1.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T09:45:01.618035Z,6782.8,177.8,4.95,2.42,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T09:30:02.029545Z,6782.8,170.8,4.19,2.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T09:15:02.079270Z,6782.8,174.8,3.28,1.61,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T08:45:01.922878Z,6782.8,166.4,3.52,2.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T08:30:02.355476Z,6782.8,169.9,3.48,2.45,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T08:15:02.383727Z,6782.8,169.1,6.09,1.58,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T08:00:04.982039Z,6782.8,172.5,3.38,2.45,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T07:45:01.748357Z,6782.8,171.4,3.10,0.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T07:30:02.154151Z,6782.8,169.2,2.22,0.86,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T07:15:02.367749Z,6782.8,170.0,2.79,1.46,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T07:00:02.407187Z,6782.8,174.2,3.70,0.00,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T06:45:01.521297Z,6782.8,173.8,4.74,1.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T06:30:02.280032Z,6782.8,172.9,4.89,2.64,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T06:15:01.610577Z,6782.8,172.6,5.97,2.56,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T06:00:02.298550Z,6782.8,173.8,4.56,2.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T05:45:02.205442Z,6782.8,169.4,4.96,2.69,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T05:30:01.507977Z,6782.8,175.5,4.35,1.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T05:15:01.793826Z,6782.8,168.9,4.70,1.62,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T04:45:02.357117Z,6782.8,169.9,2.88,2.30,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T04:30:02.097524Z,6782.8,167.3,2.67,1.71,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T04:15:02.270616Z,6782.8,171.3,6.03,1.72,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T04:00:01.882471Z,6782.8,169.7,3.86,1.75,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T03:45:01.669720Z,6782.8,188.3,7.25,3.26,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T03:30:02.411156Z,6782.8,172.0,7.23,3.10,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T03:15:01.517244Z,6782.8,166.3,3.99,3.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T03:00:01.977294Z,6782.8,174.2,4.29,2.97,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T02:45:02.358031Z,6782.8,167.8,7.79,3.24,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T02:30:02.382809Z,6782.8,171.3,3.94,3.23,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T02:15:01.492514Z,6782.8,170.0,5.96,3.09,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T02:00:02.105277Z,6782.8,173.0,4.71,3.13,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T01:45:01.739671Z,6782.8,188.0,6.49,3.05,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T01:30:11.438906Z,6782.8,164.1,7.65,3.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T01:15:01.607640Z,6782.8,169.7,4.12,3.21,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T01:00:01.606998Z,6782.8,170.9,12.87,3.23,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T00:45:02.210908Z,6782.8,167.4,19.91,3.20,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T00:30:02.066111Z,6782.8,167.8,7.38,3.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T00:15:01.747829Z,6782.8,243.9,7.51,3.20,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-09T00:00:02.119429Z,6782.8,171.3,4.72,3.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T23:45:02.412534Z,6782.8,165.1,3.12,3.23,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T23:30:02.238734Z,6782.8,190.5,5.40,3.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T23:15:02.069933Z,6782.8,166.5,7.53,3.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T23:00:03.037439Z,6782.8,1758.3,4.44,1.74,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T22:45:02.412507Z,6782.8,169.2,4.96,3.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T22:30:02.270811Z,6782.8,167.2,5.36,3.13,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T22:15:02.387517Z,6782.8,172.9,4.56,3.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T22:00:02.112207Z,6782.8,165.0,2.36,3.09,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T21:45:02.299796Z,6782.8,168.5,4.39,3.27,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T21:30:02.260248Z,6782.8,173.3,5.13,3.27,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T21:15:01.724090Z,6782.8,166.5,3.28,3.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T21:00:02.791681Z,6782.8,168.8,3.52,3.12,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T20:45:02.205868Z,6782.8,174.0,5.49,3.25,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T20:30:01.582555Z,6782.8,169.5,8.54,3.21,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T20:15:02.399879Z,6782.8,170.5,3.39,3.05,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T20:00:01.616047Z,6782.8,166.2,4.56,3.21,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T19:45:01.642445Z,6782.8,171.2,3.95,3.03,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T19:30:01.744638Z,6782.8,168.1,5.52,3.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T19:15:01.666229Z,6782.8,171.7,7.46,3.07,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T19:00:01.781378Z,6782.8,173.2,8.90,3.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T18:45:01.683066Z,6782.8,172.9,7.08,3.14,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T18:30:02.071415Z,6782.8,165.5,9.53,3.25,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T18:15:01.976729Z,6782.8,174.2,6.16,3.20,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T18:00:02.062251Z,6782.8,172.2,9.72,3.19,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T17:45:02.352902Z,6782.8,175.4,5.13,3.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T17:30:01.521392Z,6782.8,171.2,2.91,3.25,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T17:15:02.235852Z,6782.8,188.8,7.10,3.17,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T17:00:02.129603Z,6782.8,170.2,4.33,3.05,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T16:45:02.297605Z,6782.8,174.0,9.13,3.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T16:30:01.480691Z,6782.8,169.5,4.15,3.11,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T16:15:01.694235Z,6782.8,167.4,8.86,3.26,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T16:00:02.082802Z,6782.8,172.8,5.26,3.13,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T15:45:01.799297Z,6782.8,173.7,7.24,3.10,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T15:30:01.969195Z,6782.8,170.4,6.45,2.56,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T15:15:01.780580Z,6782.8,169.2,7.03,2.47,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T15:00:01.989891Z,6782.8,173.5,7.35,2.57,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T14:45:01.518928Z,6782.8,171.7,4.63,2.54,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T14:30:02.285580Z,6782.8,174.1,2.69,1.98,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T14:15:02.278733Z,6782.8,171.7,4.79,3.31,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T14:00:04.771922Z,6782.8,171.0,4.42,3.20,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T13:45:01.724123Z,6782.8,168.4,5.24,3.21,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T13:30:01.768215Z,6782.8,173.4,3.12,3.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T13:15:07.116789Z,6782.8,279.5,4.86,0.61,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T13:00:02.092478Z,6782.8,344.2,15.70,1.29,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T12:45:02.155343Z,6782.8,164.8,17.44,3.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T12:30:02.260594Z,6782.8,169.3,17.88,3.16,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T12:15:01.484179Z,6782.8,164.4,18.77,3.06,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T12:00:02.013363Z,6782.8,165.7,12.55,3.22,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T11:45:02.399706Z,6782.8,162.4,20.80,3.17,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T11:30:01.745497Z,6782.8,167.4,16.78,3.18,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T11:15:02.204167Z,6782.8,168.2,20.76,3.13,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T11:00:01.665304Z,6782.8,166.5,20.59,3.24,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T10:45:02.329327Z,6782.8,169.6,19.45,3.13,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T10:30:01.985025Z,6782.8,169.0,19.64,3.08,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T10:15:02.080986Z,6782.8,169.2,17.68,3.32,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T10:00:01.840957Z,6782.8,163.9,20.08,1.19,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T09:45:01.567076Z,6782.8,175.6,3.89,1.72,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T09:30:01.741272Z,6782.8,170.5,2.22,2.48,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T09:15:02.195387Z,6782.8,173.6,9.27,1.74,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T09:00:01.552558Z,6782.8,171.3,8.52,1.75,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T08:45:01.476878Z,6782.8,171.9,6.44,1.72,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T08:30:02.308346Z,6782.8,173.0,8.48,2.53,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T08:15:02.008786Z,6782.8,168.7,4.92,1.81,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T08:00:02.469891Z,6782.8,167.9,2.22,1.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T07:45:01.774876Z,6782.8,175.1,5.49,1.04,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T07:30:01.794258Z,6782.8,175.0,8.00,2.54,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T07:15:02.112735Z,6782.8,169.7,5.76,1.72,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T07:00:01.848358Z,6782.8,172.7,7.08,1.80,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T06:45:02.061120Z,6782.8,173.8,7.02,1.92,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T06:30:02.050140Z,6782.8,172.3,6.73,2.81,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T06:15:02.233223Z,6782.8,174.1,7.16,1.80,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T06:00:01.644861Z,6782.8,173.8,3.28,2.66,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T05:45:01.872487Z,6782.8,169.3,4.38,2.03,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T05:30:01.975884Z,6782.8,174.7,5.81,2.03,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T05:15:02.061794Z,6782.8,174.7,6.25,1.81,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T05:00:01.554879Z,6782.8,171.1,5.47,3.12,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T04:45:02.107196Z,6782.8,174.4,5.86,2.69,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T04:30:02.402754Z,6782.8,173.9,6.74,2.74,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T04:15:02.455070Z,6782.8,168.9,5.88,2.70,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T03:45:01.538084Z,6782.8,172.0,5.95,2.67,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T03:30:01.645009Z,6782.8,171.4,6.37,2.71,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T03:15:02.408447Z,6782.8,226.7,9.58,2.80,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T03:00:02.869399Z,6782.8,166.0,20.29,3.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T02:45:01.469828Z,6782.8,170.6,19.96,3.53,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T02:30:01.849835Z,6782.8,167.7,19.68,3.61,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T02:15:01.988236Z,6782.8,171.8,17.56,3.55,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T02:00:02.212300Z,6782.8,163.2,19.79,3.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T01:45:01.485481Z,6782.8,167.3,20.41,3.52,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T01:30:01.674829Z,6782.8,167.5,20.45,3.51,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T01:15:01.846756Z,6782.8,162.3,18.50,3.63,,my_source_IP
16708,PLUSNET COMMUNICATION,Rajkot,2018-08-08T01:00:01.739008Z,6782.8,170.8,19.10,3.18,,my_source_IP
